"","MSSubClass","MSZoning","LotArea","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice"
"1139",2,1,9819,1,1,1,1,2,1,1,3,1,6,5,1977,1977,2,2,1,2,2,1,1,3,2,1567,1,0,0,1567,2,2,2,1567,0,0,1567,0,2,0,2,1,2,5,2,2,2,1977,2,2,714,2,2,2,264,32,0,0,0,0,0,1,2009,196000
"1140",1,1,8731,1,1,1,1,2,1,1,3,1,5,5,1920,1950,2,2,1,2,2,1,1,1,2,645,1,0,270,915,2,2,2,1167,0,0,1167,0,1,0,3,1,2,6,2,1,2,1972,1,2,495,2,2,2,0,0,216,0,126,0,0,1,2007,144000
"1141",2,1,7350,1,1,1,1,2,1,1,3,1,5,7,1951,1951,1,1,1,2,2,1,1,2,2,852,1,0,100,952,2,2,2,952,0,0,952,0,1,0,2,1,2,4,2,0,2,1988,1,2,840,2,2,2,0,0,0,0,0,0,0,1,2008,139000
"1142",2,1,10304,1,1,2,1,2,2,1,3,2,5,7,1976,1976,2,2,2,2,2,1,1,1,2,381,1,0,399,780,2,2,2,1088,780,0,1868,0,2,1,4,1,2,9,2,1,2,1976,1,2,484,2,2,2,448,96,0,0,0,0,0,1,2009,197500
"1143",2,1,9965,1,1,1,1,2,1,1,3,2,8,5,2006,2007,2,2,2,2,2,2,1,3,2,1150,1,0,316,1466,2,2,2,1466,1362,0,2828,0,3,0,4,1,2,11,2,1,2,2006,2,3,1052,2,2,2,125,144,0,0,0,0,0,1,2007,424870
"1144",2,1,9000,1,1,1,1,2,1,1,3,1,5,3,1959,1959,1,2,1,2,2,1,1,1,2,288,1,0,718,1006,2,2,2,1006,0,0,1006,0,1,0,3,1,2,5,2,0,1,NA,1,0,0,1,1,2,0,24,0,0,0,0,0,1,2008,80000
"1145",2,1,12180,1,1,1,1,2,1,1,2,1,4,4,1941,1950,1,1,1,2,2,2,1,1,2,348,1,0,324,672,1,2,1,672,252,0,924,0,1,0,2,1,1,5,2,0,2,1941,1,1,280,2,2,2,0,0,0,0,0,0,0,1,2010,80000
"1146",2,1,6240,1,1,1,1,2,1,1,3,1,5,6,1928,1950,1,1,1,2,2,1,1,1,1,0,1,0,1042,1042,2,2,2,1042,534,0,1576,0,1,0,3,1,2,8,2,1,2,1928,1,1,225,2,2,2,0,0,0,0,0,0,0,1,2006,149000
"1147",2,1,11200,1,1,1,1,2,1,1,3,1,6,5,1985,1985,1,1,2,2,2,2,1,1,2,1258,1,0,40,1298,2,2,2,1298,0,0,1298,0,2,0,3,1,2,5,2,1,2,1985,1,2,403,2,2,2,165,26,0,0,0,0,0,1,2006,180000
"1148",1,1,12000,1,1,1,1,2,1,1,3,2,7,7,1941,1950,1,1,1,2,2,1,1,1,2,275,1,0,429,704,2,2,2,860,704,0,1564,0,1,1,3,1,1,7,2,1,2,1941,1,1,234,2,2,2,0,0,0,0,0,0,0,1,2009,174500
"1149",2,1,5700,1,1,1,1,2,1,1,3,1,7,7,1926,1950,1,1,1,2,2,1,1,1,1,0,1,0,572,572,2,2,2,572,539,0,1111,0,1,0,2,1,2,5,2,1,2,1982,1,1,288,2,2,2,0,0,176,0,0,0,0,1,2008,116900
"1150",1,1,9000,1,1,1,1,2,1,1,3,2,7,9,1920,1988,2,2,1,2,2,1,1,1,2,624,1,0,26,650,2,2,2,832,650,0,1482,1,1,0,3,1,2,7,2,0,2,1930,1,2,324,2,2,2,0,0,0,0,0,0,0,1,2009,143000
"1151",2,1,8280,1,1,1,1,2,1,1,3,1,6,5,1950,1950,2,2,1,2,2,1,1,1,1,0,1,0,932,932,2,2,2,932,0,0,932,0,1,0,2,1,2,4,2,1,2,1950,1,1,306,2,2,2,0,0,214,0,0,0,0,1,2007,124000
"1152",2,1,17755,1,1,1,1,2,1,1,3,1,5,4,1959,1959,1,2,2,2,2,1,1,1,2,176,1,0,1290,1466,2,2,2,1466,0,0,1466,0,1,1,3,1,1,6,2,2,2,1959,2,2,528,2,2,2,0,140,0,0,100,0,0,1,2006,149900
"1153",2,1,14115,1,1,1,1,2,1,1,3,1,6,7,1956,2004,2,2,1,2,2,1,1,1,2,296,2,547,230,1073,2,2,2,1811,0,0,1811,0,1,0,2,1,2,6,2,1,2,1956,2,2,470,2,2,2,0,0,280,0,0,0,0,1,2006,230000
"1154",1,1,5890,1,1,1,1,2,1,1,3,1,6,8,1930,2007,1,1,1,2,2,1,1,2,2,538,1,0,278,816,2,2,2,816,0,0,816,0,1,0,2,1,2,5,2,0,2,2002,1,1,432,2,2,2,0,0,96,0,0,0,0,1,2008,120500
"1155",2,1,13700,1,1,1,1,2,1,1,3,2,7,6,1965,1988,2,2,2,2,2,1,1,3,2,454,1,0,410,864,2,2,2,902,918,0,1820,0,1,2,4,1,2,8,2,2,2,1965,1,2,492,2,2,2,60,84,0,0,273,0,0,1,2008,201800
"1156",2,1,10768,1,1,1,1,2,1,1,3,1,5,8,1976,2004,2,2,1,2,2,2,1,3,2,1157,1,0,280,1437,2,2,2,1437,0,0,1437,0,2,0,3,1,2,6,2,1,2,1976,2,2,528,2,2,2,0,21,0,0,180,0,0,1,2007,218000
"1157",2,1,9350,1,1,1,1,2,1,1,3,1,5,8,1965,1999,2,2,1,2,2,1,1,3,2,633,1,0,586,1219,2,2,2,1265,0,0,1265,1,2,0,3,1,2,6,2,1,2,1965,2,2,502,2,2,2,0,92,0,96,0,0,0,1,2008,179900
"1158",2,1,5001,1,1,1,1,2,1,1,1,1,7,5,2007,2008,2,2,2,2,2,2,1,1,2,904,1,0,410,1314,2,2,2,1314,0,0,1314,0,2,0,2,1,2,6,2,1,2,2008,2,2,626,2,2,2,172,62,0,0,0,0,0,1,2009,230000
"1159",2,1,11932,1,1,1,1,2,1,1,3,1,8,5,2007,2008,2,2,2,2,2,2,1,1,1,0,1,0,1580,1580,2,2,2,1580,0,0,1580,0,2,0,3,1,2,7,2,0,2,2008,2,3,830,2,2,2,0,24,0,0,0,0,0,1,2008,235128
"1160",2,1,9120,1,1,1,1,2,1,1,3,2,6,6,1974,1974,1,1,2,2,2,1,1,1,2,442,1,0,459,901,2,2,2,943,933,0,1876,0,2,1,4,1,2,8,2,1,2,1974,2,2,540,2,2,2,0,69,0,0,0,0,0,1,2008,185000
"1161",2,1,2280,1,1,1,1,2,1,1,1,2,6,5,1978,1978,2,2,1,2,2,2,1,1,2,311,1,0,544,855,2,2,2,855,601,0,1456,0,2,1,3,1,2,7,2,1,2,1978,1,2,440,2,2,2,26,0,0,0,0,0,0,1,2010,146000
"1162",2,1,14778,0,1,2,1,2,2,1,3,1,6,7,1954,2006,1,1,2,2,2,1,1,1,2,728,1,0,568,1296,2,2,2,1640,0,0,1640,0,1,0,3,1,2,7,2,1,2,1993,1,2,924,2,2,2,108,0,0,216,0,0,0,1,2008,224000
"1163",2,1,8724,1,1,1,1,2,1,1,3,1,5,5,1968,1968,2,2,1,2,2,2,1,1,2,492,1,0,402,894,2,2,2,894,0,0,894,0,1,0,3,1,2,5,2,1,2,1968,2,2,450,2,2,2,0,0,0,0,0,0,0,1,2007,129000
"1164",2,1,12900,1,1,1,1,2,1,1,2,1,4,4,1969,1969,2,2,1,2,2,2,1,2,2,1198,1,0,0,1198,2,2,2,1258,0,0,1258,0,0,2,0,2,2,6,2,0,2,1969,1,2,400,2,2,2,120,0,0,0,0,0,0,1,2008,108959
"1165",2,1,16157,1,1,1,1,2,1,1,3,1,5,7,1978,1978,2,2,1,2,2,2,1,3,2,680,2,391,289,1360,2,2,2,1432,0,0,1432,0,1,1,2,1,2,5,2,1,2,1978,1,2,588,2,2,2,168,180,0,0,0,0,0,1,2007,194000
"1166",2,1,9541,1,1,1,1,2,1,1,3,1,7,5,2009,2009,2,2,2,2,2,2,1,1,1,0,1,0,1502,1502,2,2,2,1502,0,0,1502,0,2,0,3,1,2,7,2,0,2,2009,2,2,644,2,2,2,0,114,0,0,0,0,0,1,2009,233170
"1167",2,1,10475,1,1,1,1,2,1,1,3,1,8,5,2008,2008,2,2,2,2,2,2,1,2,1,0,1,0,1694,1694,2,2,2,1694,0,0,1694,0,2,0,3,1,2,7,2,0,2,2008,2,3,776,2,2,2,160,33,0,0,0,0,0,1,2010,245350
"1168",2,1,10852,1,1,1,1,2,0,1,3,2,6,5,2000,2000,2,2,1,2,2,2,1,1,2,786,1,0,173,959,2,2,2,959,712,0,1671,0,2,1,3,1,2,7,2,1,2,2000,2,2,472,2,2,2,0,38,0,0,0,0,0,1,2006,173000
"1169",1,1,13728,1,1,1,1,2,1,1,3,2,6,7,1935,1986,2,2,1,2,2,1,1,1,2,626,1,0,501,1127,2,2,2,1236,872,0,2108,0,2,0,4,1,2,7,2,2,2,1935,1,2,540,2,2,2,0,0,0,0,90,0,0,1,2008,235000
"1170",2,1,35760,1,1,2,1,2,1,1,3,2,10,5,1995,1996,1,1,2,2,2,2,1,3,2,1387,1,0,543,1930,2,2,2,1831,1796,0,3627,0,3,1,4,1,2,10,2,1,2,1995,2,3,807,2,2,2,361,76,0,0,0,0,0,1,2006,625000
"1171",2,1,9880,1,1,1,1,2,1,1,3,1,6,6,1977,1977,2,2,1,2,2,1,1,2,2,522,1,0,574,1096,2,2,2,1118,0,0,1118,0,1,0,3,1,2,6,2,1,2,1977,2,1,358,2,2,2,203,0,0,0,0,576,0,1,2008,171000
"1172",2,1,9120,1,1,1,1,2,1,1,3,1,6,6,1958,1958,1,1,1,2,2,1,1,1,2,662,1,0,599,1261,2,2,2,1261,0,0,1261,0,1,0,3,1,2,6,2,1,2,1958,2,2,433,2,2,2,0,0,0,0,288,0,1400,1,2008,163000
"1173",2,0,4017,1,1,1,1,2,1,1,2,2,7,5,2006,2007,1,1,1,2,2,2,1,1,1,0,1,0,625,625,2,2,2,625,625,0,1250,0,2,1,2,1,2,5,2,0,2,2006,2,2,625,2,2,2,0,54,0,0,0,0,0,1,2008,171900
"1174",2,1,18030,1,1,1,1,2,1,1,3,1,5,6,1946,1994,1,1,1,2,2,1,1,1,2,152,2,469,977,1598,2,2,2,1636,971,479,3086,0,3,0,3,1,2,12,2,1,1,NA,1,0,0,1,1,2,122,0,0,0,0,0,0,1,2007,200500
"1175",1,1,16560,1,1,1,1,2,1,1,3,2,6,8,1932,1950,1,1,1,2,2,2,1,1,2,503,1,0,449,952,2,2,2,1170,1175,0,2345,0,2,1,4,1,2,9,2,1,2,1932,1,2,360,2,2,2,0,0,0,0,0,0,0,1,2006,239000
"1176",2,1,10678,1,1,1,1,2,1,1,3,1,8,5,1992,2000,1,1,2,2,2,2,1,1,2,700,1,0,983,1683,2,2,2,2129,743,0,2872,0,2,1,4,1,2,9,2,1,2,1992,2,2,541,2,2,2,0,33,0,0,0,0,0,1,2007,285000
"1177",2,1,6951,1,1,2,1,2,1,1,3,1,5,5,1984,1985,1,2,1,2,2,1,1,1,2,658,1,0,218,876,2,2,2,923,0,0,923,0,1,0,3,1,2,5,2,0,2,1984,1,1,264,2,2,2,362,0,0,0,0,0,0,1,2008,119500
"1178",2,1,3950,1,1,1,1,2,1,1,3,1,6,8,1926,2004,1,1,1,2,2,1,1,1,2,468,1,0,350,818,2,2,2,818,406,0,1224,0,1,0,3,1,2,5,2,0,2,1926,1,1,210,2,2,1,0,0,116,0,0,0,0,1,2009,115000
"1179",2,1,7681,1,1,1,1,2,1,1,3,1,5,6,1921,1950,1,1,1,2,2,1,1,1,1,0,1,0,731,731,2,2,2,820,523,0,1343,0,1,1,3,1,2,7,2,1,2,1921,1,1,186,2,2,2,192,0,102,0,0,0,0,1,2009,154900
"1180",2,1,8335,1,1,1,1,2,1,1,3,1,5,5,1954,1954,1,1,1,2,2,1,1,1,1,0,1,0,0,0,2,2,2,1124,0,0,1124,0,1,0,3,1,2,5,2,1,1,NA,1,0,0,1,1,1,0,36,190,0,0,0,0,1,2006,93000
"1181",2,1,11170,1,1,1,1,2,1,1,3,2,7,5,1990,1991,1,1,1,2,2,2,1,1,1,1216,1,0,0,1216,2,2,2,1298,1216,0,2514,0,2,1,4,1,2,8,2,0,2,1990,2,2,693,2,2,2,0,0,0,0,0,0,0,1,2006,250000
"1182",2,1,5587,1,1,1,1,2,1,1,2,1,8,5,2008,2008,1,1,2,3,2,2,1,3,2,1480,1,0,120,1600,2,2,2,1652,0,0,1652,1,2,0,2,1,2,5,2,1,2,2008,2,2,482,2,2,2,162,53,0,153,0,0,0,1,2008,392500
"1183",2,1,15623,1,1,1,1,2,1,1,3,2,10,5,1996,1996,1,2,1,2,2,2,1,2,2,2096,1,0,300,2396,2,2,2,2411,2065,0,4476,0,3,1,4,1,2,10,2,2,2,1996,2,3,813,2,2,2,171,78,0,0,0,555,0,1,2007,745000
"1184",1,1,10800,1,1,1,1,2,1,1,3,1,5,6,1920,1950,2,2,1,2,2,1,1,1,2,821,1,0,299,1120,2,2,2,1130,0,0,1130,0,1,0,2,1,2,5,2,1,2,1970,1,2,720,2,2,2,229,0,0,0,0,0,0,1,2006,120000
"1185",2,1,35133,1,1,1,1,2,1,1,3,1,5,4,1963,1963,1,1,2,2,2,1,1,3,2,1159,1,0,413,1572,2,2,2,1572,0,0,1572,0,1,1,3,1,2,5,2,2,2,1963,2,3,995,2,2,2,0,263,0,0,263,0,0,1,2007,186700
"1186",2,1,9738,1,1,1,1,2,1,1,3,1,5,7,1924,1950,2,2,1,2,2,1,1,1,2,392,1,0,392,784,2,2,2,949,272,0,1221,0,1,0,4,1,2,7,2,0,2,1965,1,1,392,2,2,2,0,0,236,0,0,0,0,1,2006,104900
"1187",2,1,10615,1,1,1,1,2,1,1,2,2,3,5,1900,1970,1,1,1,2,2,1,1,2,2,440,1,0,538,978,2,2,2,1014,685,0,1699,0,2,0,3,2,2,7,2,0,2,1920,1,2,420,2,2,2,0,74,0,0,0,0,0,1,2009,95000
"1188",2,1,12461,1,1,1,1,2,1,1,3,1,8,5,1994,1995,2,2,1,2,2,2,1,1,2,1456,1,0,168,1624,2,2,2,1624,0,0,1624,0,2,0,2,1,2,5,2,1,2,1994,2,3,757,2,2,2,0,114,192,0,0,0,0,1,2006,262000
"1189",2,1,8935,1,1,1,1,2,1,1,3,2,7,5,2002,2002,2,2,2,2,2,2,1,1,1,0,1,0,831,831,2,2,2,831,829,0,1660,0,2,1,3,1,2,7,2,0,2,2002,2,2,493,2,2,2,144,68,0,0,0,0,0,1,2009,195000
"1190",2,1,7500,1,1,1,1,2,1,1,3,2,7,5,1999,1999,2,2,1,2,2,1,1,1,1,0,1,0,994,994,2,2,2,1028,776,0,1804,0,2,1,3,1,2,7,2,1,2,1999,2,2,442,2,2,2,140,60,0,0,0,0,0,1,2010,189000
"1191",2,1,32463,0,1,1,1,2,1,1,2,1,4,4,1961,1975,1,1,2,2,2,1,1,2,2,1159,1,0,90,1249,2,2,2,1622,0,0,1622,0,1,0,3,1,2,7,2,1,2,1975,2,4,1356,2,2,2,439,0,0,0,0,0,0,1,2007,168000
"1192",2,0,2645,1,1,1,1,2,1,1,1,2,8,5,1999,2000,1,1,2,2,2,2,1,1,1,0,1,0,776,776,2,2,2,764,677,0,1441,0,2,1,2,1,2,5,2,0,2,1999,1,2,492,2,2,2,206,0,0,0,0,0,0,1,2007,174000
"1193",2,1,9600,1,1,1,1,2,1,1,3,1,5,8,1925,1994,2,2,1,2,2,1,1,2,1,0,1,0,702,702,2,2,2,842,630,0,1472,0,1,0,3,1,2,6,2,0,2,1925,1,1,250,2,2,1,0,0,84,0,0,0,0,1,2007,125000
"1194",2,1,4500,1,1,1,1,2,1,1,2,1,6,5,1999,1999,2,2,2,2,2,2,1,1,2,883,1,0,341,1224,2,2,2,1224,0,0,1224,0,2,0,2,1,2,5,2,0,2,1999,2,2,402,2,2,2,0,304,0,0,0,0,0,1,2009,165000
"1195",2,1,9364,1,1,1,1,2,1,1,3,2,6,7,1969,1969,1,1,2,2,2,1,1,1,2,371,1,0,292,663,2,2,2,663,689,0,1352,0,1,1,4,1,2,7,2,0,2,1969,2,1,299,2,2,2,379,36,0,0,0,0,0,1,2010,158000
"1196",2,1,8029,1,1,1,1,2,1,1,3,2,6,5,2005,2005,2,2,1,2,2,2,1,1,1,0,1,0,728,728,2,2,2,728,728,0,1456,0,2,1,3,1,2,8,2,0,2,2005,2,2,400,2,2,2,100,24,0,0,0,0,0,1,2008,176000
"1197",2,1,14054,1,1,1,1,2,1,1,3,2,7,5,2006,2006,2,2,1,2,2,2,1,2,1,0,1,0,879,879,2,2,2,879,984,0,1863,0,2,1,4,1,2,9,2,1,2,2006,2,3,660,2,2,2,100,17,0,0,0,0,0,1,2006,219210
"1198",2,1,8850,1,1,1,1,2,1,1,3,2,7,6,1916,1950,1,1,1,2,2,1,1,1,1,0,1,0,815,815,2,2,2,815,875,0,1690,0,1,0,3,1,2,7,2,1,2,1916,1,1,225,2,2,2,0,0,330,0,0,0,0,1,2006,144000
"1199",2,1,9100,1,1,1,1,2,1,1,3,1,7,5,2001,2001,2,2,1,2,2,2,1,1,1,0,1,0,1212,1212,2,2,2,1212,0,0,1212,0,2,0,3,1,2,6,2,0,2,2001,2,2,573,2,2,2,356,0,0,0,0,0,0,1,2009,178000
"1200",2,1,11235,1,1,1,1,2,1,1,3,1,4,5,1963,1979,1,1,2,2,2,1,1,1,2,547,1,0,504,1051,2,2,2,1382,0,0,1382,0,1,1,3,1,2,6,2,1,2,1974,1,2,459,2,2,2,0,82,0,0,0,0,0,1,2006,148000
"1201",2,1,9353,1,1,1,1,2,1,1,3,1,4,5,1970,1970,1,1,1,2,2,1,1,1,1,0,1,0,864,864,2,2,2,864,0,0,864,0,1,0,3,1,2,5,2,0,2,1972,1,1,280,2,2,2,0,0,0,0,0,0,0,1,2006,116050
"1202",2,1,10400,1,1,1,1,2,1,1,3,2,7,5,1998,1998,2,2,1,2,2,2,1,2,1,0,1,0,866,866,2,2,2,866,913,0,1779,0,2,1,3,1,2,6,2,0,2,1998,2,2,546,2,2,2,198,36,0,0,0,0,0,1,2009,197900
"1203",2,1,6000,1,1,1,1,2,1,1,3,1,5,8,1925,1997,1,1,1,2,2,1,1,1,1,0,1,0,884,884,2,2,2,884,464,0,1348,0,1,0,3,1,2,5,2,1,2,1960,1,1,216,2,2,1,0,0,208,0,0,0,0,1,2009,117000
"1204",2,1,9750,1,1,1,1,2,1,1,3,1,7,5,2000,2001,2,2,2,2,2,2,1,1,1,0,1,0,1630,1630,2,2,2,1630,0,0,1630,0,2,0,3,1,2,6,2,1,2,2000,1,2,451,2,2,2,74,234,0,0,0,0,0,1,2009,213000
"1205",2,1,10140,1,1,1,1,2,1,1,3,1,5,6,1975,1975,1,1,1,2,2,2,1,1,2,788,1,0,268,1056,2,2,2,1074,0,0,1074,0,1,1,3,1,2,6,2,0,2,1975,2,2,495,2,2,2,0,88,0,0,0,0,0,1,2006,153500
"1206",2,1,14684,1,1,2,1,2,1,1,3,1,7,7,1990,1991,1,1,2,2,2,2,1,2,2,485,2,177,1496,2158,2,2,2,2196,0,0,2196,0,2,0,3,1,2,7,2,1,2,1990,2,3,701,2,2,2,84,70,0,0,0,0,0,1,2009,271900
"1207",2,1,8900,1,1,1,1,2,1,1,3,1,4,4,1966,1966,1,1,1,2,2,1,1,1,2,1056,1,0,0,1056,2,2,2,1056,0,0,1056,0,1,0,2,1,2,5,2,0,2,1966,1,1,384,2,2,2,0,42,0,0,0,0,0,1,2006,107000
"1208",2,1,9135,1,1,1,1,2,1,1,3,1,6,5,2003,2003,2,2,2,2,2,2,1,2,2,340,1,0,1342,1682,2,2,2,1700,0,0,1700,0,2,0,3,1,2,7,2,0,2,2003,2,2,544,2,2,2,192,23,0,0,0,0,0,1,2006,200000
"1209",2,1,7763,1,1,1,1,2,1,1,3,1,5,7,1962,1980,1,1,1,2,2,1,1,1,2,504,2,108,319,931,2,2,2,1283,0,0,1283,0,1,0,3,1,2,6,2,0,2,1980,1,2,506,2,2,2,0,0,0,0,0,0,0,1,2008,140000
"1210",2,1,10182,1,1,2,1,2,0,1,3,1,8,5,2006,2006,2,2,2,2,2,2,1,2,2,1220,1,0,440,1660,2,2,2,1660,0,0,1660,0,2,0,3,1,2,8,2,1,2,2006,2,2,500,2,2,2,322,50,0,0,0,0,0,1,2006,290000
"1211",2,1,11218,1,1,1,1,2,1,1,3,2,6,5,1992,1992,1,1,1,2,2,2,1,1,1,0,1,0,1055,1055,2,2,2,1055,790,0,1845,0,2,1,3,1,2,8,2,1,2,1992,2,2,462,2,2,2,635,104,0,0,0,0,400,1,2010,189000
"1212",2,1,12134,1,1,1,1,2,1,1,3,1,8,7,1988,2005,1,1,1,2,2,2,1,2,2,427,1,0,132,559,2,2,2,1080,672,0,1752,0,2,0,4,1,2,8,2,0,2,1988,2,2,492,2,2,2,325,12,0,0,0,0,0,1,2010,164000
"1213",1,1,9340,1,1,1,1,2,1,1,3,1,4,6,1941,1950,1,1,1,2,2,1,1,1,2,344,1,0,328,672,2,2,2,672,0,0,672,0,1,0,2,1,2,4,2,0,2,1941,1,1,234,2,2,1,0,113,0,0,0,0,0,1,2009,113000
"1214",2,1,10246,1,1,2,1,2,1,1,3,1,4,9,1965,2001,2,2,1,2,2,1,2,2,2,648,1,0,0,648,2,2,2,960,0,0,960,1,0,0,0,1,2,3,2,0,2,1965,1,1,364,2,2,2,88,0,0,0,0,0,0,1,2006,145000
"1215",2,1,10205,1,1,1,1,2,1,1,3,1,5,5,1962,1962,1,1,1,2,2,1,1,2,2,784,1,0,141,925,2,2,2,999,0,0,999,0,1,0,3,1,2,6,2,0,2,1962,1,1,300,2,2,2,150,72,0,0,0,0,0,1,2006,134500
"1216",2,1,7094,1,1,1,1,2,1,1,3,1,5,5,1966,1966,2,2,1,2,2,1,1,1,2,180,1,374,340,894,2,2,2,894,0,0,894,0,1,0,3,1,2,5,2,0,2,1966,2,1,384,2,2,2,0,0,0,0,0,0,0,1,2007,125000
"1217",2,1,8930,1,1,1,1,2,0,1,2,1,6,5,1978,1978,2,2,1,2,2,1,1,1,1,0,1,0,0,0,2,2,2,1318,584,0,1902,0,2,0,4,2,2,8,2,0,2,1978,1,2,539,2,2,2,0,0,0,0,0,0,0,1,2010,112000
"1218",2,0,8640,1,1,1,1,2,1,1,3,1,8,5,2009,2009,1,1,2,2,2,2,1,2,2,936,1,0,364,1300,2,2,2,1314,0,0,1314,0,2,0,3,1,2,6,2,0,2,2009,2,2,552,2,2,2,135,112,0,0,0,0,0,1,2009,229456
"1219",2,1,6240,1,1,1,1,2,1,1,3,1,4,5,1947,1950,2,2,1,2,2,1,1,1,1,0,1,0,0,0,2,2,1,672,240,0,912,0,1,0,2,1,2,3,2,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2006,80500
"1220",2,1,1680,1,1,1,1,2,1,1,1,2,6,5,1971,1971,1,1,2,2,2,1,1,1,1,0,1,0,672,672,2,2,2,672,546,0,1218,0,1,1,3,1,2,7,2,0,1,NA,1,0,0,1,1,1,201,0,0,0,0,0,0,1,2006,91500
"1221",2,1,7800,1,1,1,1,2,1,1,3,1,5,5,1964,1964,1,1,1,2,2,1,1,1,2,312,1,600,0,912,2,2,2,912,0,0,912,0,1,0,2,1,2,5,2,0,2,1964,1,1,288,2,2,2,0,0,0,0,0,0,0,1,2006,115000
"1222",2,1,8250,1,1,1,1,2,1,1,3,1,5,5,1968,1968,1,1,1,2,2,1,1,1,2,250,1,492,210,952,2,2,2,1211,0,0,1211,0,1,0,3,1,2,5,2,1,2,1968,1,1,322,2,2,2,0,63,0,0,0,0,0,1,2008,134000
"1223",2,1,10496,1,1,1,1,2,1,1,3,1,6,6,1949,1950,1,1,2,2,2,1,1,2,2,196,1,0,844,1040,2,2,2,1168,678,0,1846,0,2,0,3,1,2,7,2,1,2,1949,1,1,315,2,2,2,0,0,0,0,0,0,0,1,2007,143000
"1224",2,1,10680,1,1,1,1,2,1,1,3,1,5,3,1951,1951,1,1,2,2,2,1,1,1,1,756,1,0,1380,2136,2,2,1,2136,0,0,2136,0,2,0,4,1,2,7,2,0,2,1951,1,2,528,2,2,2,0,30,0,0,0,0,0,1,2006,137900
"1225",2,1,15384,1,1,1,1,2,0,1,3,2,7,5,2004,2005,2,2,1,2,2,2,1,2,2,724,1,0,64,788,2,2,2,788,702,0,1490,0,2,1,3,1,2,8,2,1,2,2004,2,2,388,2,2,2,100,75,0,0,0,0,0,1,2008,184000
"1226",2,1,10482,1,1,1,1,2,1,1,3,1,6,8,1958,1958,2,2,2,2,2,1,1,2,2,507,1,0,81,588,2,2,2,1138,0,0,1138,1,1,0,3,1,2,6,2,0,2,1958,2,1,264,2,2,2,224,0,0,0,0,0,0,1,2007,145000
"1227",2,1,14598,1,1,2,1,2,1,1,3,2,6,5,2007,2007,2,2,2,2,2,2,1,2,1,0,1,0,894,894,2,2,2,894,1039,0,1933,0,2,1,4,1,2,9,2,1,2,2007,2,3,668,2,2,2,100,18,0,0,0,0,0,1,2008,214000
"1228",2,1,8872,1,1,1,1,2,1,1,3,1,5,8,1965,2008,2,2,2,2,2,1,1,1,2,595,1,0,317,912,2,2,2,912,0,0,912,0,1,0,2,1,2,5,2,0,2,1992,1,2,576,2,2,2,0,240,0,0,0,0,0,1,2008,147000
"1229",2,1,8769,1,1,1,1,2,1,1,2,1,9,5,2008,2008,1,1,2,3,2,2,1,1,2,1540,1,0,162,1702,2,2,2,1702,0,0,1702,0,1,1,1,1,2,7,2,1,2,2008,2,3,1052,2,2,2,0,72,0,0,224,0,0,1,2008,367294
"1230",2,1,7910,1,1,1,1,2,1,1,3,1,5,5,1960,1960,2,1,1,2,2,1,1,1,2,666,1,0,409,1075,2,2,2,1507,0,0,1507,0,2,0,4,1,2,7,2,0,2,1960,1,1,404,2,2,2,0,0,0,0,0,0,0,1,2008,127000
"1231",2,1,18890,1,1,1,1,2,1,0,2,1,5,5,1977,1977,2,2,1,2,2,2,1,1,2,498,2,211,652,1361,2,2,2,1361,1259,0,2620,0,2,2,4,2,2,12,2,1,2,1977,2,2,600,2,2,1,155,24,145,0,0,0,8300,1,2007,190000
"1232",2,1,7728,1,1,1,1,2,1,1,2,1,5,6,1962,1962,1,1,2,2,2,1,1,2,2,803,1,0,303,1106,2,2,2,1190,0,0,1190,0,1,0,3,1,2,6,2,0,2,1962,1,2,540,2,2,2,0,18,0,0,0,0,0,1,2006,132500
"1233",2,1,9842,1,1,1,1,2,1,1,2,1,4,5,1962,1962,1,1,1,2,2,1,1,1,1,0,1,0,0,0,2,2,2,1224,0,0,1224,0,2,0,2,2,2,6,2,0,2,1962,1,2,462,2,2,2,0,0,0,0,0,0,0,1,2007,101800
"1234",2,1,12160,1,1,1,1,2,1,1,3,1,5,5,1959,1959,2,2,2,2,2,1,1,1,2,1000,1,0,188,1188,2,2,2,1188,0,0,1188,0,1,0,3,1,2,6,2,0,2,1959,2,2,531,2,2,2,0,0,0,0,0,0,0,1,2010,142000
